,w,i,e,d,r,a,u,f,n,h,m, ,s,t,z,g,p,o,c,k,l,ã,¤,",",1,7,.,b,¼,j,ÿ,¶,"""",-,v,(,),x,?,4,3,6,q,!,y,9,8,­,¡,0,„,:,³,;,5,2,/,–,%,œ,â,º,©
"('r', 'e')",0.0,0.17925247902364608,0.0,0.012204424103737605,0.05491990846681922,0.006102212051868803,0.009916094584286803,0.020594965675057208,0.2387490465293669,0.006102212051868803,0.017543859649122806,0.13348588863463004,0.04042715484363082,0.02822273073989321,0.0007627765064836003,0.16094584286803967,0.0030511060259344014,0.0,0.06178489702517163,0.0038138825324180014,0.010678871090770405,0.0,0.0,0.004576659038901602,0.0,0.0,0.0015255530129672007,0.0038138825324180014,0.0,0.0,0.0,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('d', 'i')",0.0,0.0,0.8852126941255908,0.0013504388926401081,0.00337609723160027,0.004051316677920324,0.0006752194463200541,0.0,0.02633355840648211,0.0,0.002025658338960162,0.004051316677920324,0.025658338960162053,0.0006752194463200541,0.0,0.035111411208642807,0.0,0.0,0.0,0.007427413909520594,0.0006752194463200541,0.0006752194463200541,0.0,0.0006752194463200541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002025658338960162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(' ', 'a')",0.0,0.0,0.0,0.0013386880856760374,0.07965194109772424,0.0,0.4357429718875502,0.0,0.19812583668005354,0.0006693440428380187,0.028781793842034806,0.0,0.008032128514056224,0.0006693440428380187,0.0006693440428380187,0.002677376171352075,0.002008032128514056,0.0,0.004016064257028112,0.012717536813922356,0.11713520749665328,0.0,0.0,0.0,0.0,0.0,0.0013386880856760374,0.10508701472556894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013386880856760374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'm')",0.002583979328165375,0.08785529715762273,0.3772609819121447,0.0,0.0,0.0103359173126615,0.0,0.0,0.0,0.0,0.2971576227390181,0.13953488372093023,0.007751937984496124,0.03359173126614987,0.0,0.0,0.00516795865633075,0.002583979328165375,0.0,0.023255813953488372,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.00516795865633075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('m', ' ')",0.03523035230352303,0.024390243902439025,0.07452574525745258,0.08672086720867209,0.025745257452574527,0.06910569105691057,0.018970189701897018,0.036585365853658534,0.036585365853658534,0.04878048780487805,0.036585365853658534,0.0,0.07994579945799458,0.02981029810298103,0.05555555555555555,0.052845528455284556,0.05420054200542006,0.0040650406504065045,0.0040650406504065045,0.024390243902439025,0.023035230352303523,0.012195121951219513,0.0,0.0,0.018970189701897018,0.0,0.0,0.07317073170731707,0.0,0.014905149051490514,0.0,0.0,0.0013550135501355014,0.0,0.04742547425474255,0.0,0.0,0.0013550135501355014,0.0,0.0013550135501355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(' ', 'f')",0.0,0.05390070921985816,0.06808510638297872,0.0,0.2425531914893617,0.0425531914893617,0.011347517730496455,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936170212765958,0.0,0.0,0.02695035460992908,0.46382978723404256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('f', 'r')",0.0,0.05220883534136546,0.10441767068273092,0.0,0.0,0.7791164658634538,0.01606425702811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01606425702811245,0.0,0.0,0.0,0.0321285140562249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('t', 'a')",0.0,0.016025641025641024,0.0,0.016025641025641024,0.04807692307692308,0.1987179487179487,0.022435897435897436,0.0,0.14423076923076922,0.00641025641025641,0.00641025641025641,0.003205128205128205,0.041666666666666664,0.25,0.0,0.16346153846153846,0.003205128205128205,0.0,0.0,0.0,0.060897435897435896,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('a', 'g')",0.003205128205128205,0.01282051282051282,0.6442307692307693,0.0,0.01282051282051282,0.0,0.016025641025641024,0.00641025641025641,0.003205128205128205,0.0,0.0,0.1987179487179487,0.022435897435897436,0.05128205128205128,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.016025641025641024,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('g', ',')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(',', ' ')",0.11778158947970269,0.06060606060606061,0.03316180674671241,0.36649514008004574,0.0011435105774728416,0.05660377358490566,0.07032590051457976,0.025728987993138937,0.016009148084619784,0.037164093767867355,0.036020583190394515,0.0,0.06403659233847914,0.0011435105774728416,0.02058319039451115,0.012578616352201259,0.0005717552887364208,0.01429388221841052,0.0,0.010863350485991996,0.009719839908519153,0.006289308176100629,0.0,0.0,0.0005717552887364208,0.0,0.0,0.017152658662092625,0.0,0.002287021154945683,0.0,0.0,0.0,0.0,0.017724413950829045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('e', 'm')",0.0,0.008714596949891068,0.2178649237472767,0.013071895424836602,0.0,0.05228758169934641,0.0,0.002178649237472767,0.002178649237472767,0.0,0.002178649237472767,0.5816993464052288,0.002178649237472767,0.0,0.0,0.0,0.026143790849673203,0.017429193899782137,0.0,0.0,0.004357298474945534,0.02832244008714597,0.0,0.008714596949891068,0.0,0.0,0.002178649237472767,0.030501089324618737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(' ', '1')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.04225352112676056,0.028169014084507043,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.014084507042253521,0.04225352112676056,0.0,0.0,0.0,0.4084507042253521,0.04225352112676056,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.09859154929577464,0.056338028169014086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('1', '7')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('7', '.')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('.', ' ')",0.0,0.0,0.02702702702702703,0.1891891891891892,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.0,0.08108108108108109,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('e', 'z')",0.0,0.3815789473684211,0.23684210526315788,0.0,0.0,0.0,0.17105263157894737,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.0,0.0,0.06578947368421052,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('z', 'e')",0.0,0.34782608695652173,0.0,0.0,0.014492753623188406,0.0,0.021739130434782608,0.0,0.3188405797101449,0.025362318840579712,0.014492753623188406,0.07608695652173914,0.025362318840579712,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.043478260869565216,0.036231884057971016,0.0,0.007246376811594203,0.0,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('m', 'b')",0.0,0.0,0.5882352941176471,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('b', 'e')",0.03562653562653563,0.17444717444717445,0.002457002457002457,0.042997542997543,0.30036855036855037,0.01167076167076167,0.002457002457002457,0.022113022113022112,0.12407862407862408,0.011056511056511056,0.009213759213759214,0.0214987714987715,0.128992628992629,0.033169533169533166,0.02334152334152334,0.019656019656019656,0.0,0.0,0.0,0.009213759213759214,0.01167076167076167,0.0006142506142506142,0.0,0.006756756756756757,0.0,0.0,0.0018427518427518428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(' ', 'u')",0.0,0.0,0.0,0.0,0.001762114537444934,0.0,0.0,0.0,0.8704845814977974,0.004405286343612335,0.11629955947136564,0.0,0.003524229074889868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003524229074889868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('n', 't')",0.13341804320203304,0.08005082592121983,0.26937738246505716,0.0,0.10292249047013977,0.017789072426937738,0.005082592121982211,0.005082592121982211,0.008894536213468869,0.011435832274459974,0.0,0.12960609911054638,0.09911054637865312,0.0,0.0012706480304955528,0.005082592121982211,0.0,0.0,0.0,0.0,0.04066073697585769,0.0,0.0,0.062261753494282084,0.0,0.0,0.007623888182973317,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017789072426937738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012706480304955528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('t', 'e')",0.0,0.03616912888436067,0.0020376974019358125,0.0,0.21141110545084055,0.0015282730514518594,0.010188487009679063,0.0,0.3357106469689251,0.023942944472745798,0.008660213958227204,0.19969434538970962,0.011716760061130923,0.03565970453387672,0.0,0.01273560876209883,0.0,0.0,0.007641365257259297,0.0,0.06979113601630157,0.0,0.0,0.01782985226693836,0.0,0.0,0.010188487009679063,0.0,0.0,0.0,0.0,0.0,0.0,0.0005094243504839531,0.0,0.0,0.0,0.003565970453387672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010188487009679063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('r', 'b')",0.0,0.03211009174311927,0.7247706422018348,0.0,0.03669724770642202,0.022935779816513763,0.013761467889908258,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.009174311926605505,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('b', 'r')",0.0,0.3333333333333333,0.1527777777777778,0.0,0.0,0.3055555555555556,0.1527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('r', 'o')",0.0,0.0,0.029345372460496615,0.03837471783295711,0.022573363431151242,0.002257336343115124,0.002257336343115124,0.02708803611738149,0.009029345372460496,0.0,0.011286681715575621,0.011286681715575621,0.011286681715575621,0.03611738148984198,0.024830699774266364,0.17155756207674944,0.3227990970654628,0.0,0.03611738148984198,0.013544018058690745,0.03837471783295711,0.0835214446952596,0.0,0.0,0.0,0.0,0.0,0.07674943566591422,0.0,0.022573363431151242,0.0,0.0,0.0,0.009029345372460496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('o', 'c')",0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9612903225806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('h', 'e')",0.0,0.10196649672250546,0.0007283321194464676,0.0007283321194464676,0.2651128914785142,0.0,0.022578295702840496,0.0007283321194464676,0.4027676620538966,0.0021849963583394027,0.011653313911143482,0.15586307356154405,0.009468317552804079,0.0007283321194464676,0.0014566642388929353,0.0,0.0,0.0,0.0,0.0,0.0021849963583394027,0.0,0.0,0.009468317552804079,0.0,0.0,0.0029133284777858705,0.009468317552804079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('e', 'n')",0.002333094041636755,0.005025125628140704,0.02817659727207466,0.04612347451543432,0.0005384063173007897,0.00628140703517588,0.0014357501794687725,0.0021536252692031586,0.022254127781765973,0.008973438621679828,0.0008973438621679827,0.5561737257717158,0.015972720746590095,0.08758076094759512,0.007358219669777458,0.00466618808327351,0.00017946877243359656,0.006101938262742283,0.0,0.006640344580043073,0.0010768126346015793,0.0021536252692031586,0.0,0.1048097631012204,0.0,0.0,0.06891600861450108,0.0017946877243359654,0.0,0.0,0.0,0.0,0.0,0.0007178750897343862,0.0021536252692031586,0.0,0.00017946877243359656,0.0,0.002333094041636755,0.0,0.0,0.0,0.00017946877243359656,0.003948312993539124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001615218951902369,0.0,0.001256281407035176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('n', 'e')",0.0,0.0040650406504065045,0.0,0.0,0.16178861788617885,0.0008130081300813008,0.03902439024390244,0.0,0.3959349593495935,0.04715447154471545,0.04065040650406504,0.2252032520325203,0.02032520325203252,0.02926829268292683,0.0008130081300813008,0.0040650406504065045,0.0,0.0,0.0,0.0,0.013008130081300813,0.0,0.0,0.00894308943089431,0.0,0.0,0.0032520325203252032,0.0040650406504065045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('e', 's')",0.005610098176718092,0.014726507713884993,0.23842917251051893,0.0,0.0007012622720897616,0.009817671809256662,0.004207573632538569,0.001402524544179523,0.0,0.02244039270687237,0.0007012622720897616,0.36605890603085556,0.061711079943899017,0.09957924263674614,0.001402524544179523,0.0,0.019635343618513323,0.061009817671809255,0.07433380084151472,0.0,0.0007012622720897616,0.0,0.0,0.009817671809256662,0.0,0.0,0.002805049088359046,0.0021037868162692847,0.0,0.0007012622720897616,0.0,0.0,0.0,0.0007012622720897616,0.001402524544179523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('s', ' ')",0.04271548436308162,0.09000762776506484,0.08695652173913043,0.11136536994660565,0.013729977116704805,0.07704042715484363,0.04424103737604882,0.041189931350114416,0.03585049580472922,0.032036613272311214,0.02517162471395881,0.0,0.05568268497330282,0.011441647597254004,0.043478260869565216,0.04271548436308162,0.07093821510297482,0.0015255530129672007,0.0030511060259344014,0.018306636155606407,0.018306636155606407,0.008390541571319604,0.0,0.0007627765064836003,0.0015255530129672007,0.0,0.0007627765064836003,0.05263157894736842,0.0,0.008390541571319604,0.0,0.0,0.0015255530129672007,0.006102212051868803,0.04500381388253242,0.0007627765064836003,0.0,0.0,0.0,0.0,0.0007627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('e', 'u')",0.0,0.0,0.17352941176470588,0.0058823529411764705,0.4147058823529412,0.0,0.0029411764705882353,0.0,0.014705882352941176,0.0,0.0,0.058823529411764705,0.0,0.2911764705882353,0.0,0.01764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('u', 'r')",0.0,0.005434782608695652,0.028985507246376812,0.08695652173913043,0.0018115942028985507,0.0,0.0,0.08333333333333333,0.0018115942028985507,0.0,0.005434782608695652,0.27717391304347827,0.018115942028985508,0.012681159420289856,0.02717391304347826,0.007246376811594203,0.030797101449275364,0.24094202898550723,0.12318840579710146,0.007246376811594203,0.0018115942028985507,0.012681159420289856,0.0,0.014492753623188406,0.0,0.0,0.0018115942028985507,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('o', 'p')",0.0,0.0,0.012121212121212121,0.0,0.0,0.24848484848484848,0.0,0.05454545454545454,0.0,0.06666666666666667,0.0,0.0,0.0,0.048484848484848485,0.0,0.0,0.01818181818181818,0.006060606060606061,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('p', 'ã')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9797979797979798,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('¤', 'i')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('i', 's')",0.0,0.035752979414951244,0.05417118093174431,0.0,0.0,0.004333694474539545,0.0010834236186348862,0.0,0.0,0.0065005417118093175,0.0021668472372697724,0.03791982665222102,0.23076923076923078,0.27952329360780065,0.0010834236186348862,0.0,0.016251354279523293,0.0021668472372697724,0.29469122426868904,0.015167930660888408,0.00866738894907909,0.0,0.0,0.005417118093174431,0.0,0.0,0.004333694474539545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('s', 'c')",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('n', ' ')",0.06976744186046512,0.05555555555555555,0.0661068044788975,0.14900947459086994,0.028423772609819122,0.060938845822566756,0.0760120585701981,0.03639104220499569,0.023040482342807925,0.02648578811369509,0.03940568475452196,0.0,0.07256675279931094,0.010551248923341947,0.04177433247200689,0.03208440999138674,0.023901808785529714,0.0068906115417743325,0.0015073212747631353,0.03294573643410853,0.016795865633074936,0.014642549526270457,0.0,0.0,0.0012919896640826874,0.0,0.0,0.0562015503875969,0.0,0.008397932816537468,0.0,0.0,0.0004306632213608958,0.0071059431524547806,0.03660637381567614,0.0017226528854435831,0.0,0.0,0.0,0.0002153316106804479,0.0004306632213608958,0.0,0.0006459948320413437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002153316106804479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(' ', 'p')",0.0,0.0,0.044293015332197615,0.0,0.5417376490630323,0.19761499148211242,0.06132879045996593,0.01192504258943782,0.0,0.0068143100511073255,0.0,0.0,0.0017035775127768314,0.0,0.0,0.0,0.005110732538330494,0.10221465076660988,0.0,0.0,0.027257240204429302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
